weight_baseline_sched_cv,weight_baseline_seed7_cv,weight_lower_batch_cv,accuracy
0.41,0.07,0.52,0.814333371678362
0.41,0.08,0.51,0.8141033015069596
0.41,0.09,0.5,0.814448406764063
0.41,0.1,0.49,0.8151386172782699
0.41,0.11,0.48,0.8150235821925688
0.41,0.12,0.47,0.8147935120211665
0.41,0.13,0.46,0.8147935120211665
0.41,0.14,0.45,0.8145634418497641
0.41,0.15,0.44,0.8147935120211665
0.41,0.16,0.43,0.8145634418497641
0.41,0.17,0.42,0.814333371678362
0.41,0.18,0.41,0.8149085471068676
0.41,0.19,0.4,0.8150235821925688
0.41,0.2,0.39,0.8149085471068676
0.41,0.21,0.38,0.8145634418497641
0.41,0.22,0.37,0.8145634418497641
0.41,0.23,0.36,0.814448406764063
0.41,0.24,0.35,0.814448406764063
0.41,0.25,0.34,0.8137581962498562
0.41,0.26,0.33,0.8134130909927528
0.41,0.27,0.32,0.8126078453928448
0.41,0.28,0.31,0.8124928103071437
0.41,0.29,0.3,0.8120326699643391
0.41,0.3,0.29,0.8123777752214425
0.41,0.31,0.28,0.8123777752214425
0.41,0.32,0.27,0.8123777752214425
0.41,0.33,0.26,0.8118025997929369
0.41,0.34,0.25,0.8124928103071437
0.41,0.35,0.24,0.8126078453928448
0.41,0.36,0.23,0.8120326699643391
0.41,0.37,0.22,0.8121477050500403
0.41,0.38,0.21,0.8118025997929369
0.41,0.39,0.2,0.8120326699643391
0.41,0.4,0.19,0.8122627401357414
0.41,0.41,0.18,0.8116875647072357
0.41,0.42,0.17,0.8118025997929369
0.41,0.43,0.16,0.8116875647072357
0.41,0.44,0.15,0.8116875647072357
0.41,0.45,0.14,0.8112274243644312
0.41,0.46,0.13,0.8108823191073278
0.41,0.47,0.12,0.81111238927873
0.41,0.48,0.11,0.8103071436788221
0.41,0.49,0.1,0.8101921085931209
0.41,0.5,0.09,0.8096169331646152
0.41,0.51,0.08,0.8099620384217187
0.41,0.52,0.07,0.8104221787645232
0.41,0.53,0.06,0.8103071436788221
0.41,0.54,0.05,0.8100770735074198
0.41,0.55,0.04,0.8103071436788221
0.41,0.56,0.03,0.8105372138502244
0.41,0.57,0.02,0.8099620384217187
0.41,0.58,0.01,0.8103071436788221
0.41,0.59,0.0,0.8103071436788221
0.42,0.0,0.58,0.8127228804785459
0.42,0.01,0.57,0.8124928103071437
0.42,0.02,0.56,0.8135281260784539
0.42,0.03,0.55,0.8142183365926607
0.42,0.04,0.54,0.8137581962498562
0.42,0.05,0.53,0.8139882664212584
0.42,0.06,0.52,0.8141033015069596
0.42,0.07,0.51,0.8139882664212584
0.42,0.08,0.5,0.8142183365926607
0.42,0.09,0.49,0.814448406764063
0.42,0.1,0.48,0.8146784769354654
0.42,0.11,0.47,0.8147935120211665
0.42,0.12,0.46,0.8146784769354654
0.42,0.13,0.45,0.8142183365926607
0.42,0.14,0.44,0.814448406764063
0.42,0.15,0.43,0.8146784769354654
0.42,0.16,0.42,0.8145634418497641
0.42,0.17,0.41,0.8147935120211665
0.42,0.18,0.4,0.815253652363971
0.42,0.19,0.39,0.8150235821925688
0.42,0.2,0.38,0.8145634418497641
0.42,0.21,0.37,0.8146784769354654
0.42,0.22,0.36,0.8145634418497641
0.42,0.23,0.35,0.8147935120211665
0.42,0.24,0.34,0.8142183365926607
0.42,0.25,0.33,0.8135281260784539
0.42,0.26,0.32,0.8131830208213505
0.42,0.27,0.31,0.8124928103071437
0.42,0.28,0.3,0.8122627401357414
0.42,0.29,0.29,0.8118025997929369
0.42,0.3,0.28,0.8116875647072357
0.42,0.31,0.27,0.8116875647072357
0.42,0.32,0.26,0.8121477050500403
0.42,0.33,0.25,0.8116875647072357
0.42,0.34,0.24,0.8122627401357414
0.42,0.35,0.23,0.8118025997929369
0.42,0.36,0.22,0.8114574945358334
0.42,0.37,0.21,0.8113424594501323
0.42,0.38,0.2,0.8115725296215346
0.42,0.39,0.19,0.8118025997929369
0.42,0.4,0.18,0.8118025997929369
0.42,0.41,0.17,0.8118025997929369
0.42,0.42,0.16,0.8118025997929369
0.42,0.43,0.15,0.811917634878638
0.42,0.44,0.14,0.8120326699643391
0.42,0.45,0.13,0.8113424594501323
0.42,0.46,0.12,0.8113424594501323
0.42,0.47,0.11,0.8112274243644312
0.42,0.48,0.1,0.8100770735074198
0.42,0.49,0.09,0.809501898078914
0.42,0.5,0.08,0.8097319682503163
0.42,0.51,0.07,0.8097319682503163
0.42,0.52,0.06,0.8101921085931209
0.42,0.53,0.05,0.8100770735074198
0.42,0.54,0.04,0.8099620384217187
0.42,0.55,0.03,0.8101921085931209
0.42,0.56,0.02,0.8105372138502244
0.42,0.57,0.01,0.8100770735074198
0.42,0.58,0.0,0.8099620384217187
0.43,0.0,0.57,0.8129529506499482
0.43,0.01,0.56,0.8134130909927528
0.43,0.02,0.55,0.8142183365926607
0.43,0.03,0.54,0.814333371678362
0.43,0.04,0.53,0.8141033015069596
0.43,0.05,0.52,0.8137581962498562
0.43,0.06,0.51,0.813643161164155
0.43,0.07,0.5,0.8137581962498562
0.43,0.08,0.49,0.8139882664212584
0.43,0.09,0.48,0.8141033015069596
0.43,0.1,0.47,0.814333371678362
0.43,0.11,0.46,0.814448406764063
0.43,0.12,0.45,0.8142183365926607
0.43,0.13,0.44,0.813643161164155
0.43,0.14,0.43,0.8142183365926607
0.43,0.15,0.42,0.814333371678362
0.43,0.16,0.41,0.8149085471068676
0.43,0.17,0.4,0.8153686874496722
0.43,0.18,0.39,0.8154837225353733
0.43,0.19,0.38,0.8146784769354654
0.43,0.2,0.37,0.814333371678362
0.43,0.21,0.36,0.8146784769354654
0.43,0.22,0.35,0.8142183365926607
0.43,0.23,0.34,0.8139882664212584
0.43,0.24,0.33,0.8135281260784539
0.43,0.25,0.32,0.8129529506499482
0.43,0.26,0.31,0.8128379155642471
0.43,0.27,0.3,0.8124928103071437
0.43,0.28,0.29,0.8123777752214425
0.43,0.29,0.28,0.8116875647072357
0.43,0.3,0.27,0.8113424594501323
0.43,0.31,0.26,0.8120326699643391
0.43,0.32,0.25,0.8116875647072357
0.43,0.33,0.24,0.8118025997929369
0.43,0.34,0.23,0.8113424594501323
0.43,0.35,0.22,0.8114574945358334
0.43,0.36,0.21,0.8118025997929369
0.43,0.37,0.2,0.81111238927873
0.43,0.38,0.19,0.8114574945358334
0.43,0.39,0.18,0.8115725296215346
0.43,0.4,0.17,0.8120326699643391
0.43,0.41,0.16,0.8118025997929369
0.43,0.42,0.15,0.8115725296215346
0.43,0.43,0.14,0.8114574945358334
0.43,0.44,0.13,0.811917634878638
0.43,0.45,0.12,0.8114574945358334
0.43,0.46,0.11,0.8112274243644312
0.43,0.47,0.1,0.8112274243644312
0.43,0.48,0.09,0.8104221787645232
0.43,0.49,0.08,0.8100770735074198
0.43,0.5,0.07,0.8103071436788221
0.43,0.51,0.06,0.8101921085931209
0.43,0.52,0.05,0.8100770735074198
0.43,0.53,0.04,0.8101921085931209
0.43,0.54,0.03,0.8103071436788221
0.43,0.55,0.02,0.8101921085931209
0.43,0.56,0.01,0.8104221787645232
0.43,0.57,0.0,0.8100770735074198
0.44,0.0,0.56,0.8134130909927528
0.44,0.01,0.55,0.8134130909927528
0.44,0.02,0.54,0.8138732313355573
0.44,0.03,0.53,0.8139882664212584
0.44,0.04,0.52,0.8139882664212584
0.44,0.05,0.51,0.8137581962498562
0.44,0.06,0.5,0.8139882664212584
0.44,0.07,0.49,0.8139882664212584
0.44,0.08,0.48,0.814333371678362
0.44,0.09,0.47,0.8145634418497641
0.44,0.1,0.46,0.814333371678362
0.44,0.11,0.45,0.8139882664212584
0.44,0.12,0.44,0.8135281260784539
0.44,0.13,0.43,0.8138732313355573
0.44,0.14,0.42,0.8142183365926607
0.44,0.15,0.41,0.8141033015069596
0.44,0.16,0.4,0.8150235821925688
0.44,0.17,0.39,0.8147935120211665
0.44,0.18,0.38,0.814448406764063
0.44,0.19,0.37,0.814448406764063
0.44,0.2,0.36,0.814448406764063
0.44,0.21,0.35,0.814333371678362
0.44,0.22,0.34,0.8145634418497641
0.44,0.23,0.33,0.8138732313355573
0.44,0.24,0.32,0.8132980559070516
0.44,0.25,0.31,0.8124928103071437
0.44,0.26,0.3,0.8124928103071437
0.44,0.27,0.29,0.8121477050500403
0.44,0.28,0.28,0.8114574945358334
0.44,0.29,0.27,0.8114574945358334
0.44,0.3,0.26,0.8115725296215346
0.44,0.31,0.25,0.8118025997929369
0.44,0.32,0.24,0.8113424594501323
0.44,0.33,0.23,0.811917634878638
0.44,0.34,0.22,0.8116875647072357
0.44,0.35,0.21,0.8116875647072357
0.44,0.36,0.2,0.8115725296215346
0.44,0.37,0.19,0.8115725296215346
0.44,0.38,0.18,0.8112274243644312
0.44,0.39,0.17,0.8114574945358334
0.44,0.4,0.16,0.8114574945358334
0.44,0.41,0.15,0.8115725296215346
0.44,0.42,0.14,0.8118025997929369
0.44,0.43,0.13,0.8116875647072357
0.44,0.44,0.12,0.8120326699643391
0.44,0.45,0.11,0.8114574945358334
0.44,0.46,0.1,0.81111238927873
0.44,0.47,0.09,0.8109973541930289
0.44,0.48,0.08,0.8105372138502244
0.44,0.49,0.07,0.8105372138502244
0.44,0.5,0.06,0.8106522489359255
0.44,0.51,0.05,0.8104221787645232
0.44,0.52,0.04,0.8100770735074198
0.44,0.53,0.03,0.8101921085931209
0.44,0.54,0.02,0.8101921085931209
0.44,0.55,0.01,0.8103071436788221
0.44,0.56,0.0,0.8098470033360174
0.45,0.0,0.55,0.8134130909927528
0.45,0.01,0.54,0.8130679857356494
0.45,0.02,0.53,0.8132980559070516
0.45,0.03,0.52,0.8135281260784539
0.45,0.04,0.51,0.813643161164155
0.45,0.05,0.5,0.8139882664212584
0.45,0.06,0.49,0.8137581962498562
0.45,0.07,0.48,0.814333371678362
0.45,0.08,0.47,0.8141033015069596
0.45,0.09,0.46,0.8142183365926607
0.45,0.1,0.45,0.8138732313355573
0.45,0.11,0.44,0.8135281260784539
0.45,0.12,0.43,0.8134130909927528
0.45,0.13,0.42,0.813643161164155
0.45,0.14,0.41,0.8147935120211665
0.45,0.15,0.4,0.8147935120211665
0.45,0.16,0.39,0.8149085471068676
0.45,0.17,0.38,0.814333371678362
0.45,0.18,0.37,0.814333371678362
0.45,0.19,0.36,0.814333371678362
0.45,0.2,0.35,0.8139882664212584
0.45,0.21,0.34,0.8145634418497641
0.45,0.22,0.33,0.814333371678362
0.45,0.23,0.32,0.8128379155642471
0.45,0.24,0.31,0.8122627401357414
0.45,0.25,0.3,0.8120326699643391
0.45,0.26,0.29,0.8116875647072357
0.45,0.27,0.28,0.81111238927873
0.45,0.28,0.27,0.8107672840216266
0.45,0.29,0.26,0.8107672840216266
0.45,0.3,0.25,0.8115725296215346
0.45,0.31,0.24,0.8109973541930289
0.45,0.32,0.23,0.8112274243644312
0.45,0.33,0.22,0.8115725296215346
0.45,0.34,0.21,0.8115725296215346
0.45,0.35,0.2,0.8118025997929369
0.45,0.36,0.19,0.8115725296215346
0.45,0.37,0.18,0.8112274243644312
0.45,0.38,0.17,0.8113424594501323
0.45,0.39,0.16,0.8114574945358334
0.45,0.4,0.15,0.8116875647072357
0.45,0.41,0.14,0.8116875647072357
0.45,0.42,0.13,0.8115725296215346
0.45,0.43,0.12,0.8114574945358334
0.45,0.44,0.11,0.8115725296215346
0.45,0.45,0.1,0.8113424594501323
0.45,0.46,0.09,0.81111238927873
0.45,0.47,0.08,0.8108823191073278
0.45,0.48,0.07,0.8100770735074198
0.45,0.49,0.06,0.8103071436788221
0.45,0.5,0.05,0.8101921085931209
0.45,0.51,0.04,0.8100770735074198
0.45,0.52,0.03,0.8100770735074198
0.45,0.53,0.02,0.8099620384217187
0.45,0.54,0.01,0.8098470033360174
0.45,0.55,0.0,0.8098470033360174
0.46,0.0,0.54,0.8131830208213505
0.46,0.01,0.53,0.8126078453928448
0.46,0.02,0.52,0.8127228804785459
0.46,0.03,0.51,0.8131830208213505
0.46,0.04,0.5,0.8132980559070516
0.46,0.05,0.49,0.8134130909927528
0.46,0.06,0.48,0.8132980559070516
0.46,0.07,0.47,0.813643161164155
0.46,0.08,0.46,0.813643161164155
0.46,0.09,0.45,0.813643161164155
0.46,0.1,0.44,0.8141033015069596
0.46,0.11,0.43,0.813643161164155
0.46,0.12,0.42,0.8138732313355573
0.46,0.13,0.41,0.8142183365926607
0.46,0.14,0.4,0.8141033015069596
0.46,0.15,0.39,0.8145634418497641
0.46,0.16,0.38,0.814448406764063
0.46,0.17,0.37,0.8142183365926607
0.46,0.18,0.36,0.814333371678362
0.46,0.19,0.35,0.8138732313355573
0.46,0.2,0.34,0.814333371678362
0.46,0.21,0.33,0.8138732313355573
0.46,0.22,0.32,0.8134130909927528
0.46,0.23,0.31,0.8126078453928448
0.46,0.24,0.3,0.811917634878638
0.46,0.25,0.29,0.8114574945358334
0.46,0.26,0.28,0.8115725296215346
0.46,0.27,0.27,0.8107672840216266
0.46,0.28,0.26,0.8107672840216266
0.46,0.29,0.25,0.81111238927873
0.46,0.3,0.24,0.8113424594501323
0.46,0.31,0.23,0.8109973541930289
0.46,0.32,0.22,0.8108823191073278
0.46,0.33,0.21,0.8113424594501323
0.46,0.34,0.2,0.8112274243644312
0.46,0.35,0.19,0.8112274243644312
0.46,0.36,0.18,0.81111238927873
0.46,0.37,0.17,0.81111238927873
0.46,0.38,0.16,0.8112274243644312
0.46,0.39,0.15,0.8114574945358334
0.46,0.4,0.14,0.8114574945358334
0.46,0.41,0.13,0.8115725296215346
0.46,0.42,0.12,0.8112274243644312
0.46,0.43,0.11,0.8114574945358334
0.46,0.44,0.1,0.8113424594501323
0.46,0.45,0.09,0.8115725296215346
0.46,0.46,0.08,0.81111238927873
0.46,0.47,0.07,0.8107672840216266
0.46,0.48,0.06,0.8101921085931209
0.46,0.49,0.05,0.8101921085931209
0.46,0.5,0.04,0.8100770735074198
0.46,0.51,0.03,0.8097319682503163
0.46,0.52,0.02,0.8098470033360174
0.46,0.53,0.01,0.8099620384217187
0.46,0.54,0.0,0.8098470033360174
0.47,0.0,0.53,0.8127228804785459
0.47,0.01,0.52,0.8127228804785459
0.47,0.02,0.51,0.8131830208213505
0.47,0.03,0.5,0.8135281260784539
0.47,0.04,0.49,0.8128379155642471
0.47,0.05,0.48,0.8128379155642471
0.47,0.06,0.47,0.8131830208213505
0.47,0.07,0.46,0.8132980559070516
0.47,0.08,0.45,0.8131830208213505
0.47,0.09,0.44,0.813643161164155
0.47,0.1,0.43,0.8139882664212584
0.47,0.11,0.42,0.8135281260784539
0.47,0.12,0.41,0.8137581962498562
0.47,0.13,0.4,0.8138732313355573
0.47,0.14,0.39,0.813643161164155
0.47,0.15,0.38,0.8141033015069596
0.47,0.16,0.37,0.8138732313355573
0.47,0.17,0.36,0.813643161164155
0.47,0.18,0.35,0.813643161164155
0.47,0.19,0.34,0.813643161164155
0.47,0.2,0.33,0.8141033015069596
0.47,0.21,0.32,0.8135281260784539
0.47,0.22,0.31,0.8130679857356494
0.47,0.23,0.3,0.8128379155642471
0.47,0.24,0.29,0.8121477050500403
0.47,0.25,0.28,0.8114574945358334
0.47,0.26,0.27,0.8106522489359255
0.47,0.27,0.26,0.8105372138502244
0.47,0.28,0.25,0.8108823191073278
0.47,0.29,0.24,0.8112274243644312
0.47,0.3,0.23,0.8116875647072357
0.47,0.31,0.22,0.8112274243644312
0.47,0.32,0.21,0.8112274243644312
0.47,0.33,0.2,0.8113424594501323
0.47,0.34,0.19,0.81111238927873
0.47,0.35,0.18,0.8107672840216266
0.47,0.36,0.17,0.8106522489359255
0.47,0.37,0.16,0.8106522489359255
0.47,0.38,0.15,0.81111238927873
0.47,0.39,0.14,0.811917634878638
0.47,0.4,0.13,0.8114574945358334
0.47,0.41,0.12,0.8112274243644312
0.47,0.42,0.11,0.8115725296215346
0.47,0.43,0.1,0.8115725296215346
0.47,0.44,0.09,0.8116875647072357
0.47,0.45,0.08,0.8116875647072357
0.47,0.46,0.07,0.8112274243644312
0.47,0.47,0.06,0.8106522489359255
0.47,0.48,0.05,0.8106522489359255
0.47,0.49,0.04,0.8103071436788221
0.47,0.5,0.03,0.8105372138502244
0.47,0.51,0.02,0.8091567928218106
0.47,0.52,0.01,0.809501898078914
0.47,0.53,0.0,0.8103071436788221
0.48,0.0,0.52,0.8122627401357414
0.48,0.01,0.51,0.8129529506499482
0.48,0.02,0.5,0.8128379155642471
0.48,0.03,0.49,0.8130679857356494
0.48,0.04,0.48,0.8129529506499482
0.48,0.05,0.47,0.8127228804785459
0.48,0.06,0.46,0.8132980559070516
0.48,0.07,0.45,0.8135281260784539
0.48,0.08,0.44,0.8131830208213505
0.48,0.09,0.43,0.8138732313355573
0.48,0.1,0.42,0.8138732313355573
0.48,0.11,0.41,0.8135281260784539
0.48,0.12,0.4,0.8135281260784539
0.48,0.13,0.39,0.8132980559070516
0.48,0.14,0.38,0.8130679857356494
0.48,0.15,0.37,0.8132980559070516
0.48,0.16,0.36,0.8128379155642471
0.48,0.17,0.35,0.8121477050500403
0.48,0.18,0.34,0.8128379155642471
0.48,0.19,0.33,0.8132980559070516
0.48,0.2,0.32,0.8130679857356494
0.48,0.21,0.31,0.8128379155642471
0.48,0.22,0.3,0.8126078453928448
0.48,0.23,0.29,0.8122627401357414
0.48,0.24,0.28,0.811917634878638
0.48,0.25,0.27,0.8115725296215346
0.48,0.26,0.26,0.8109973541930289
0.48,0.27,0.25,0.8109973541930289
0.48,0.28,0.24,0.8114574945358334
0.48,0.29,0.23,0.8118025997929369
0.48,0.3,0.22,0.8114574945358334
0.48,0.31,0.21,0.8113424594501323
0.48,0.32,0.2,0.8112274243644312
0.48,0.33,0.19,0.8115725296215346
0.48,0.34,0.18,0.81111238927873
0.48,0.35,0.17,0.8108823191073278
0.48,0.36,0.16,0.8105372138502244
0.48,0.37,0.15,0.8109973541930289
0.48,0.38,0.14,0.81111238927873
0.48,0.39,0.13,0.8118025997929369
0.48,0.4,0.12,0.8115725296215346
0.48,0.41,0.11,0.8114574945358334
0.48,0.42,0.1,0.8116875647072357
0.48,0.43,0.09,0.811917634878638
0.48,0.44,0.08,0.8115725296215346
0.48,0.45,0.07,0.8115725296215346
0.48,0.46,0.06,0.8114574945358334
0.48,0.47,0.05,0.8107672840216266
0.48,0.48,0.04,0.8104221787645232
0.48,0.49,0.03,0.8100770735074198
0.48,0.5,0.02,0.8100770735074198
0.48,0.51,0.01,0.8099620384217187
0.48,0.52,0.0,0.8097319682503163
0.49,0.0,0.51,0.8126078453928448
0.49,0.01,0.5,0.8132980559070516
0.49,0.02,0.49,0.8129529506499482
0.49,0.03,0.48,0.8129529506499482
0.49,0.04,0.47,0.8128379155642471
0.49,0.05,0.46,0.8128379155642471
0.49,0.06,0.45,0.8131830208213505
0.49,0.07,0.44,0.8134130909927528
0.49,0.08,0.43,0.8128379155642471
0.49,0.09,0.42,0.8128379155642471
0.49,0.1,0.41,0.8129529506499482
0.49,0.11,0.4,0.8130679857356494
0.49,0.12,0.39,0.8129529506499482
0.49,0.13,0.38,0.8124928103071437
0.49,0.14,0.37,0.8128379155642471
0.49,0.15,0.36,0.8126078453928448
0.49,0.16,0.35,0.8124928103071437
0.49,0.17,0.34,0.8121477050500403
0.49,0.18,0.33,0.8128379155642471
0.49,0.19,0.32,0.8123777752214425
0.49,0.2,0.31,0.8131830208213505
0.49,0.21,0.3,0.8122627401357414
0.49,0.22,0.29,0.8124928103071437
0.49,0.23,0.28,0.8120326699643391
0.49,0.24,0.27,0.8115725296215346
0.49,0.25,0.26,0.8109973541930289
0.49,0.26,0.25,0.8112274243644312
0.49,0.27,0.24,0.8112274243644312
0.49,0.28,0.23,0.8112274243644312
0.49,0.29,0.22,0.8115725296215346
0.49,0.3,0.21,0.8109973541930289
0.49,0.31,0.2,0.8115725296215346
0.49,0.32,0.19,0.8113424594501323
0.49,0.33,0.18,0.8116875647072357
0.49,0.34,0.17,0.8115725296215346
0.49,0.35,0.16,0.8108823191073278
0.49,0.36,0.15,0.8107672840216266
0.49,0.37,0.14,0.8107672840216266
0.49,0.38,0.13,0.8113424594501323
0.49,0.39,0.12,0.8121477050500403
0.49,0.4,0.11,0.8120326699643391
0.49,0.41,0.1,0.811917634878638
0.49,0.42,0.09,0.8118025997929369
0.49,0.43,0.08,0.8116875647072357
0.49,0.44,0.07,0.8115725296215346
0.49,0.45,0.06,0.8112274243644312
0.49,0.46,0.05,0.8114574945358334
0.49,0.47,0.04,0.8112274243644312
0.49,0.48,0.03,0.8107672840216266
0.49,0.49,0.02,0.8100770735074198
0.49,0.5,0.01,0.8098470033360174
0.49,0.51,0.0,0.8100770735074198
0.5,0.0,0.5,0.8127228804785459
0.5,0.01,0.49,0.8129529506499482
0.5,0.02,0.48,0.8129529506499482
0.5,0.03,0.47,0.8129529506499482
0.5,0.04,0.46,0.8127228804785459
0.5,0.05,0.45,0.8127228804785459
0.5,0.06,0.44,0.8130679857356494
0.5,0.07,0.43,0.8124928103071437
0.5,0.08,0.42,0.8124928103071437
0.5,0.09,0.41,0.8127228804785459
0.5,0.1,0.4,0.8129529506499482
0.5,0.11,0.39,0.8124928103071437
0.5,0.12,0.38,0.8126078453928448
0.5,0.13,0.37,0.8120326699643391
0.5,0.14,0.36,0.8121477050500403
0.5,0.15,0.35,0.8122627401357414
0.5,0.16,0.34,0.8124928103071437
0.5,0.17,0.33,0.8121477050500403
0.5,0.18,0.32,0.8126078453928448
0.5,0.19,0.31,0.8127228804785459
0.5,0.2,0.3,0.8126078453928448
0.5,0.21,0.29,0.8121477050500403
0.5,0.22,0.28,0.811917634878638
0.5,0.23,0.27,0.811917634878638
0.5,0.24,0.26,0.8115725296215346
0.5,0.25,0.25,0.8112274243644312
0.5,0.26,0.24,0.8108823191073278
0.5,0.27,0.23,0.8109973541930289
0.5,0.28,0.22,0.8112274243644312
0.5,0.29,0.21,0.8112274243644312
0.5,0.3,0.2,0.8112274243644312
0.5,0.31,0.19,0.8115725296215346
0.5,0.32,0.18,0.8114574945358334
0.5,0.33,0.17,0.8115725296215346
0.5,0.34,0.16,0.8109973541930289
0.5,0.35,0.15,0.8107672840216266
0.5,0.36,0.14,0.8105372138502244
0.5,0.37,0.13,0.8109973541930289
0.5,0.38,0.12,0.8115725296215346
0.5,0.39,0.11,0.8120326699643391
0.5,0.4,0.1,0.8120326699643391
0.5,0.41,0.09,0.8120326699643391
0.5,0.42,0.08,0.811917634878638
0.5,0.43,0.07,0.8123777752214425
0.5,0.44,0.06,0.8120326699643391
0.5,0.45,0.05,0.8116875647072357
0.5,0.46,0.04,0.8113424594501323
0.5,0.47,0.03,0.8113424594501323
0.5,0.48,0.02,0.8106522489359255
0.5,0.49,0.01,0.8101921085931209
0.5,0.5,0.0,0.8099620384217187
0.51,0.0,0.49,0.8128379155642471
0.51,0.01,0.48,0.8123777752214425
0.51,0.02,0.47,0.8126078453928448
0.51,0.03,0.46,0.8127228804785459
0.51,0.04,0.45,0.8123777752214425
0.51,0.05,0.44,0.8128379155642471
0.51,0.06,0.43,0.8124928103071437
0.51,0.07,0.42,0.8121477050500403
0.51,0.08,0.41,0.8123777752214425
0.51,0.09,0.4,0.8128379155642471
0.51,0.1,0.39,0.8128379155642471
0.51,0.11,0.38,0.8127228804785459
0.51,0.12,0.37,0.8124928103071437
0.51,0.13,0.36,0.8123777752214425
0.51,0.14,0.35,0.811917634878638
0.51,0.15,0.34,0.8123777752214425
0.51,0.16,0.33,0.8118025997929369
0.51,0.17,0.32,0.8118025997929369
0.51,0.18,0.31,0.8121477050500403
0.51,0.19,0.3,0.8124928103071437
0.51,0.2,0.29,0.8120326699643391
0.51,0.21,0.28,0.8116875647072357
0.51,0.22,0.27,0.8114574945358334
0.51,0.23,0.26,0.81111238927873
0.51,0.24,0.25,0.8108823191073278
0.51,0.25,0.24,0.8112274243644312
0.51,0.26,0.23,0.8107672840216266
0.51,0.27,0.22,0.8109973541930289
0.51,0.28,0.21,0.8112274243644312
0.51,0.29,0.2,0.8113424594501323
0.51,0.3,0.19,0.8113424594501323
0.51,0.31,0.18,0.8112274243644312
0.51,0.32,0.17,0.8114574945358334
0.51,0.33,0.16,0.81111238927873
0.51,0.34,0.15,0.8106522489359255
0.51,0.35,0.14,0.8109973541930289
0.51,0.36,0.13,0.8106522489359255
0.51,0.37,0.12,0.81111238927873
0.51,0.38,0.11,0.8116875647072357
0.51,0.39,0.1,0.8115725296215346
0.51,0.4,0.09,0.8118025997929369
0.51,0.41,0.08,0.8116875647072357
0.51,0.42,0.07,0.8120326699643391
0.51,0.43,0.06,0.811917634878638
0.51,0.44,0.05,0.8115725296215346
0.51,0.45,0.04,0.8109973541930289
0.51,0.46,0.03,0.8107672840216266
0.51,0.47,0.02,0.8109973541930289
0.51,0.48,0.01,0.8107672840216266
0.51,0.49,0.0,0.8105372138502244
0.52,0.0,0.48,0.8128379155642471
0.52,0.01,0.47,0.8123777752214425
0.52,0.02,0.46,0.8128379155642471
0.52,0.03,0.45,0.8129529506499482
0.52,0.04,0.44,0.8127228804785459
0.52,0.05,0.43,0.8124928103071437
0.52,0.06,0.42,0.8123777752214425
0.52,0.07,0.41,0.8121477050500403
0.52,0.08,0.4,0.8121477050500403
0.52,0.09,0.39,0.8126078453928448
0.52,0.1,0.38,0.8128379155642471
0.52,0.11,0.37,0.8127228804785459
0.52,0.12,0.36,0.8127228804785459
0.52,0.13,0.35,0.8124928103071437
0.52,0.14,0.34,0.8120326699643391
0.52,0.15,0.33,0.8113424594501323
0.52,0.16,0.32,0.8123777752214425
0.52,0.17,0.31,0.8115725296215346
0.52,0.18,0.3,0.811917634878638
0.52,0.19,0.29,0.8118025997929369
0.52,0.2,0.28,0.8114574945358334
0.52,0.21,0.27,0.81111238927873
0.52,0.22,0.26,0.8105372138502244
0.52,0.23,0.25,0.8105372138502244
0.52,0.24,0.24,0.81111238927873
0.52,0.25,0.23,0.8112274243644312
0.52,0.26,0.22,0.8108823191073278
0.52,0.27,0.21,0.8105372138502244
0.52,0.28,0.2,0.8106522489359255
0.52,0.29,0.19,0.81111238927873
0.52,0.3,0.18,0.8116875647072357
0.52,0.31,0.17,0.81111238927873
0.52,0.32,0.16,0.8108823191073278
0.52,0.33,0.15,0.8103071436788221
0.52,0.34,0.14,0.8105372138502244
0.52,0.35,0.13,0.8106522489359255
0.52,0.36,0.12,0.8105372138502244
0.52,0.37,0.11,0.8108823191073278
0.52,0.38,0.1,0.8109973541930289
0.52,0.39,0.09,0.81111238927873
0.52,0.4,0.08,0.81111238927873
0.52,0.41,0.07,0.8113424594501323
0.52,0.42,0.06,0.8114574945358334
0.52,0.43,0.05,0.8112274243644312
0.52,0.44,0.04,0.81111238927873
0.52,0.45,0.03,0.8109973541930289
0.52,0.46,0.02,0.8106522489359255
0.52,0.47,0.01,0.8109973541930289
0.52,0.48,0.0,0.81111238927873
0.53,0.0,0.47,0.8124928103071437
0.53,0.01,0.46,0.8127228804785459
0.53,0.02,0.45,0.8131830208213505
0.53,0.03,0.44,0.8132980559070516
0.53,0.04,0.43,0.8127228804785459
0.53,0.05,0.42,0.8124928103071437
0.53,0.06,0.41,0.8123777752214425
0.53,0.07,0.4,0.8118025997929369
0.53,0.08,0.39,0.8121477050500403
0.53,0.09,0.38,0.8128379155642471
0.53,0.1,0.37,0.8126078453928448
0.53,0.11,0.36,0.8123777752214425
0.53,0.12,0.35,0.8126078453928448
0.53,0.13,0.34,0.8118025997929369
0.53,0.14,0.33,0.8116875647072357
0.53,0.15,0.32,0.811917634878638
0.53,0.16,0.31,0.8118025997929369
0.53,0.17,0.3,0.8116875647072357
0.53,0.18,0.29,0.8120326699643391
0.53,0.19,0.28,0.8114574945358334
0.53,0.2,0.27,0.8116875647072357
